timestamp,tweet_text,username,all_hashtags,followers_count,favourites
2021-11-27 13:48:55+00:00,⚕️ #COVID19 #Pharmaceutical #Vaccine Makers are Looking Beyond the Spike Protein  🖥️ https://t.co/jwwo6EB3wS  @CDCgov @US_FDA @NIH @WHO  @WHCOVIDResponse @TheAtlantic  @HubBucket @HubSTAT @HubDiscovery  @HubXplorer @HubVoyager @HubXStream  @HubXChange1 @HubAnalytics1 @HubBaseDB https://t.co/fwn6gyVVPk,b'Rosenchild',"['COVID19', 'Pharmaceutical', 'Vaccine']",13501,1
2021-11-27 13:48:49+00:00,"'What are people saying, my #vaccine doesn't work unless you get the vaccine... Really' - Part 2 https://t.co/ZgJMyWqMOT",b'LabourOutOfScot',['vaccine'],5949,0
2021-11-27 13:48:38+00:00,@serentrippety Also two ppl I know had a bad reaction to the #vaccine...one quite serious.,b'delyncher_irl',['vaccine'],130,0
2021-11-27 13:48:18+00:00,"#BREAKING 😷 (27-11-2021)  🌍 #WORLD #COVID19 ✔Coronavirus Cases:261,071,718 ✔Deaths:5,210,090 ✔Recovered:235,889,223   🌍 Coronavirus (COVID-19) Vaccinations ✔7.88 billion doses have been administered globally  🙏 💉#Vaccine 😷#Mask ↔️#Distance 🧼#Cleaning ＝ 👉 #Health",b'musitem',"['BREAKING', 'WORLD', 'COVID19', 'Vaccine', 'Mask', 'Distance', 'Cleaning', 'Health']",917,0
2021-11-27 13:48:14+00:00,Report reveals increase in risk of heart attack following the #mRNA #COVID #vaccine https://t.co/qvQ91ukrTi,b'_aquariusmac',"['mRNA', 'COVID', 'vaccine']",47,0
2021-11-27 13:47:12+00:00,My #vaccination status is none of your business. #covidiots #covidiocy #covid #rona #coronavirus #covid19 #variant #omicron #gifts #merch #vaccine #mrna #shopping #merch #smashomash #smashteam   https://t.co/RkjrZ37uOX,b'smAshomAsh',"['vaccination', 'covidiots', 'covidiocy', 'covid', 'rona', 'coronavirus', 'covid19', 'variant', 'omicron', 'gifts', 'merch', 'vaccine', 'mrna', 'shopping', 'merch', 'smashomash', 'smashteam']",187,0
2021-11-27 13:47:11+00:00,Stop inject #shit into our body  Cancer is no good  #Vaccine,b'ToanTraderTA',"['shit', 'Vaccine']",95,0
2021-11-27 13:46:07+00:00,There will be billions of humans on earth with permanent cancer in near future caused by vaccination  #Vaccine,b'ToanTraderTA',['Vaccine'],95,0
2021-11-27 13:45:21+00:00,"What its cancer?  When body cells sense that something is intruding the body's perfect hospital and machinery to repair and function it goes into war mode and causes mild cancer. When this mode going on and on, it causes permanent cancer  Now what is injected vaccine?  #vaccine",b'ToanTraderTA',['vaccine'],95,0
2021-11-27 13:45:03+00:00,"@InfexusBytez @AnnCoulter Hardly; nobody in America - where #vaccine has been generally available for decades - calls any other disease a ""pandemic"" just because it may be the norm in Third World societies in which vaccine simply isn't a choice for most all of the locals.",b'MaggioMatt',['vaccine'],754,0
2021-11-27 13:45:01+00:00,#MADEININDIAKABAR 7|STARLINK-BAN-INDIA? NASALCOVIDVACCINE RBIPENALTYSBI DRIVERLESSTRAIN-INDIA GSTHIKE PLI-BOOST YESBANK-AWS-UPI GDP8.5% AIR #up #airport #rbipenalty #nasalcovid #vaccine #pliboost #yesbankupi #upi #GDP  #gsthike #amazon #starlinkbanindia https://t.co/mozniCvflf,b'mechatric',"['MADEININDIAKABAR', 'up', 'airport', 'rbipenalty', 'nasalcovid', 'vaccine', 'pliboost', 'yesbankupi', 'upi', 'GDP', 'gsthike', 'amazon', 'starlinkbanindia']",0,0
2021-11-27 13:44:58+00:00,"@smh So they have now done in Humans what @us_agri did with #Mareks_Disease in Chickens where not only a Resistant Varient, a #Hybrid of more than one #Resistant_Varients  Selectively Bred by #mRNA #Vaccine @Barnaby_Joyce @ScottMorrisonMP @FatherBob @RonPaul @glbabbington @normanswan",b'WarringahViVa97',"['Mareks_Disease', 'Hybrid', 'Resistant_Varients', 'mRNA', 'Vaccine']",94,0
2021-11-27 13:44:30+00:00,We all have to band TOGETHER to fight this virus b/c it keeps mutating. What is the new #omicron variant of the #coronavirus? https://t.co/L8Tp2fuwVD wear your mask when in close contact w/ others &amp; consider the #vaccine if you’re eligible. Over 750 M #Americans died from #COVID,b'IroghamaTX',"['omicron', 'coronavirus', 'vaccine', 'Americans', 'COVID']",762,0
2021-11-27 13:43:07+00:00,Very good in terms of strength and importance.This is good for a bright future and  comfort. Hopefully this project will improve a lot in the future..  #VACC #VACCineToken #VACCine #HealthToken https://t.co/xiVhbaXBFi,b'lisa698698',"['VACC', 'VACCineToken', 'VACCine', 'HealthToken']",6215,0
2021-11-27 13:42:09+00:00,"@MollyJongFast They were totally against the original #vaccine but are all for the #Omicron one that doesn’t exist (yet, but @Pfizer is working on one without government help as they did under tRump)",b'KeepUsaGreater',"['vaccine', 'Omicron']",210,0
2021-11-27 13:41:30+00:00,What a hero🧑‍🚒🚒🧯What a King👑 #willnotcomply #DoNotComply #hero #king #NoVaccineMandates #NoVaccineMandates #vaccine #vaccines #vaccinemandate #freedom #medicalfreedom #bodilyautonomy #mybodymychoice #clotshot #myocarditis #pericarditis #heartattack #stroke #realhero #Variant https://t.co/DDKIR2IxBD,b'syntheticmrna',"['willnotcomply', 'DoNotComply', 'hero', 'king', 'NoVaccineMandates', 'NoVaccineMandates', 'vaccine', 'vaccines', 'vaccinemandate', 'freedom', 'medicalfreedom', 'bodilyautonomy', 'mybodymychoice', 'clotshot', 'myocarditis', 'pericarditis', 'heartattack', 'stroke', 'realhero', 'Variant']",39,1
2021-11-27 13:41:21+00:00,"@mtgreenee @IlhanMN 💥 The COVID virus are the tools,  the media are the manipulators and the evil politicians are the enforcers. They work in tandem to push vaccine mandates and depopulate the world   The #COVID vaccine KILLS!   Please protect your family and no jabs!  #Pfizer #vaccine #NFSC #gettr https://t.co/au2Fc2wQI1",b'rose78787',"['COVID', 'Pfizer', 'vaccine', 'NFSC', 'gettr']",125,0
2021-11-27 13:40:32+00:00,"If no nod from Centre by Dec 1, #Karnataka will take call on #vaccine #boosterdose: CM  At videocon with CM, #Mysuru #DC #DrGauthamBagadi stresses the need to enhance protection of #frontline &amp; #healthcare staff with a booster dose  https://t.co/VUORQlsbXV  #Bangalore #Bengaluru https://t.co/WhNJSqdteE",b'bengalurulive_',"['Karnataka', 'vaccine', 'boosterdose', 'Mysuru', 'DC', 'DrGauthamBagadi', 'frontline', 'healthcare', 'Bangalore', 'Bengaluru']",472,1
2021-11-27 13:40:32+00:00,"@WHOSEARO @WHOSriLanka @WHOTimor @WHOThailand @WHONepal @WHOMaldives @WHOIndonesia The COVID virus are the tools,  the media are the manipulators and the evil politicians are the enforcers. They work in tandem to push vaccine mandates and depopulate the world!   The #COVID vaccine KILLS!   Please protect your family and no jabs!  #Pfizer #vaccine #NFSC #gettr https://t.co/Jn0dXk6hAA",b'rose78787',"['COVID', 'Pfizer', 'vaccine', 'NFSC', 'gettr']",125,1
2021-11-27 13:37:00+00:00,"@JohnOlzard As of 7/30/2021:  Vaccine related Deaths: - 2  Total people with one dose: - approx. 198,400,000  Which means you have a 0.000001% chance of dying from the vaccine  You LITERALLY have a better chance of winning the lottery while being struck by lightning. #Covid  #vaccine",b'IsThisAsinine',"['Covid', 'vaccine']",2,0
2021-11-27 13:36:49+00:00,We are many. Wear Masks. Get Vaccinated and continue to LOVE. ❤️ #covid_19 #vaccine #now #fast #care #all #love https://t.co/LDnuIfWnwP,b'JacopoStante',"['covid_19', 'vaccine', 'now', 'fast', 'care', 'all', 'love']",1362,2
2021-11-27 13:35:52+00:00,"Top #UKscientist says new #COVID19 variant #Omicron ‘not a disaster’, #vaccination likely to protect #covidvariant #SouthAfrica #SAGE #B11529 #Immunity #OxfordVaccineGroup #Christmas #Pfizer #Moderna #vaccine #UK @ProfCalumSemple @ajpollard1 @CMO_England https://t.co/EZmv1SiOnu",b'the_news_21',"['UKscientist', 'COVID19', 'Omicron', 'vaccination', 'covidvariant', 'SouthAfrica', 'SAGE', 'B11529', 'Immunity', 'OxfordVaccineGroup', 'Christmas', 'Pfizer', 'Moderna', 'vaccine', 'UK']",482,1
2021-11-27 13:35:27+00:00,"“… Abogen focuses on developing messenger ribonucleic acid, or mRNA #vaccines. The company, together with Walvax Biotechnology Co. and researchers from the Chinese military are developing China’s first homegrown mRNA #COVID19 #vaccine.”🤔 #compliance https://t.co/VQhfYldHOF",b'MAAWLAW',"['vaccines', 'COVID19', 'vaccine', 'compliance']",4438,0
2021-11-27 13:34:59+00:00,The is no man-made #vaccine for sin.   Only the blood of Jesus Christ -- God's own Son -- can wash away your sin.,b'CharlesSpecht',['vaccine'],16451,0
2021-11-27 13:32:07+00:00,@KimIversenShow $ENZC nothings worked fully on #COVID19 its about time people wake up and realize using #ArtificialIntelligence to target immutable sites is the Only way.  #Mutation #monoclonalantibodies #vaccine These 3 companies #intel #Samsung #enzolytics have the answer.,b'dwoodru11',"['COVID19', 'ArtificialIntelligence', 'Mutation', 'monoclonalantibodies', 'vaccine', 'intel', 'Samsung', 'enzolytics']",644,0
2021-11-27 13:31:15+00:00,$ENZC nothings worked fully on #COVID19 its about time people wake up and realize using #ArtificialIntelligence to target immutable sites is the Only way.  #Mutation #monoclonalantibodies #vaccine These 3 companies #intel #Samsung #enzolytics have the answer. https://t.co/TG7CZW6dtZ,b'dwoodru11',"['COVID19', 'ArtificialIntelligence', 'Mutation', 'monoclonalantibodies', 'vaccine', 'intel', 'Samsung', 'enzolytics']",644,0
2021-11-27 13:31:10+00:00,"“The alleged materials include a Sept. 24 ‘playbook’ containing internal assessments and recommendations about the @Pfizer / @BioNTech_Group #COVID19 #vaccine, Pfizer's relationship with its German vaccine partner, and presentations related to cancer antibodies.”🤔 #compliance https://t.co/AtOF6rhSE7",b'MAAWLAW',"['COVID19', 'vaccine', 'compliance']",4438,0
2021-11-27 13:31:06+00:00,@DavidM66626845 $ENZC nothings worked fully on #COVID19 its about time people wake up and realize using #ArtificialIntelligence to target immutable sites is the Only way.  #Mutation #monoclonalantibodies #vaccine These 3 companies #intel #Samsung #enzolytics have the answer.,b'dwoodru11',"['COVID19', 'ArtificialIntelligence', 'Mutation', 'monoclonalantibodies', 'vaccine', 'intel', 'Samsung', 'enzolytics']",644,0
2021-11-27 13:30:28+00:00,@bowzachary @drgauravchandra @enzolytics $ENZC nothings worked fully on #COVID19 its about time people wake up and realize using #ArtificialIntelligence to target immutable sites is the Only way.  #Mutation #monoclonalantibodies #vaccine These 3 companies #intel #Samsung #enzolytics have the answer.,b'dwoodru11',"['COVID19', 'ArtificialIntelligence', 'Mutation', 'monoclonalantibodies', 'vaccine', 'intel', 'Samsung', 'enzolytics']",644,0
2021-11-27 13:29:20+00:00,China attends tripartite Foreign Ministers' meeting  https://t.co/r0zaDyDKPE via @DiplomaticIns  #China #Russia #India #Coronavirus #Vaccine #multilateralism #RIC  @zlj517 @MFA_China @WuPeng_MFAChina @SpokespersonCHN @zhang_heqing @mfa_russia,b'DiplomaticIns',"['China', 'Russia', 'India', 'Coronavirus', 'Vaccine', 'multilateralism', 'RIC']",682,1
2021-11-27 13:29:07+00:00,@DrEricDing $ENZC nothings worked fully on #COVID19 its about time people wake up and realize using #ArtificialIntelligence to target immutable sites is the Only way.  #Mutation #monoclonalantibodies #vaccine These 3 companies #intel #Samsung #enzolytics have the answer.,b'dwoodru11',"['COVID19', 'ArtificialIntelligence', 'Mutation', 'monoclonalantibodies', 'vaccine', 'intel', 'Samsung', 'enzolytics']",644,1
2021-11-27 13:28:26+00:00,@DrEricDing $ENZC nothings worked fully on #COVID19 its about time people wake up and realize using #ArtificialIntelligence to target immutable sites is the Only way.  #Mutation #monoclonalantibodies #vaccine These 3 companies #intel #Samsung #enzolytics have the answer.,b'dwoodru11',"['COVID19', 'ArtificialIntelligence', 'Mutation', 'monoclonalantibodies', 'vaccine', 'intel', 'Samsung', 'enzolytics']",644,1
2021-11-27 13:28:02+00:00,"@LSW12612672511 I have 5 in my immediate family. 4 of us double jabbed. One has no #vaccine. 4 doubled jabbed all have had #COVID19. The one who has stayed healthy, no jab. #nomorevaccines for us.",b'ginger_fella888',"['vaccine', 'COVID19', 'nomorevaccines']",84,0
2021-11-27 13:27:47+00:00,#vaccination #vaccine #VaccinEquity #vaccines #USA #VaccineMandateWorks #VaccneMandates #Omicron #OmicronVariant #Pfizer #ModernaTHG #Moderna #DeltaVariant   #US 2Cancel ContractW/#COVID-19 #Vaccine Maker That Ruined Millions of Doses: https://t.co/JCuaFwL4h3 via @democracynow,b'VoteHafner',"['vaccination', 'vaccine', 'VaccinEquity', 'vaccines', 'USA', 'VaccineMandateWorks', 'VaccneMandates', 'Omicron', 'OmicronVariant', 'Pfizer', 'ModernaTHG', 'Moderna', 'DeltaVariant', 'US', 'COVID', 'Vaccine']",1208,0
2021-11-27 13:26:48+00:00,"“Li began working for @Pfizer’s Global Product Development Group in #China in 2006 before transferring to the San Diego area in 2016, the complaint said. She signed a confidentiality agreement as part of her employment…”🤔 #COVID19 #vaccine #compliance https://t.co/KfekA4dC3t",b'MAAWLAW',"['China', 'COVID19', 'vaccine', 'compliance']",4438,4
2021-11-27 13:26:34+00:00,@LLavandedusud $ENZC nothings worked fully on #COVID19 its about time people wake up and realize using #ArtificialIntelligence to target immutable sites is the Only way.  #Mutation #monoclonalantibodies #vaccine These 3 companies #intel #Samsung #enzolytics have the answer.,b'dwoodru11',"['COVID19', 'ArtificialIntelligence', 'Mutation', 'monoclonalantibodies', 'vaccine', 'intel', 'Samsung', 'enzolytics']",644,0
2021-11-27 13:26:30+00:00,KNOW your #immunity status #vaccine #vaccination strength. @verepass has The only test contact us for details https://t.co/DtL3EXHfSQ,b'verepass',"['immunity', 'vaccine', 'vaccination']",49,0
2021-11-27 13:26:08+00:00,$ENZC nothings worked fully on #COVID19 its about time people wake up and realize using #ArtificialIntelligence to target immutable sites is the Only way.  #Mutation #monoclonalantibodies #vaccine These 3 companies #intel #Samsung #enzolytics have the answer. https://t.co/BBVv7SMeuV,b'dwoodru11',"['COVID19', 'ArtificialIntelligence', 'Mutation', 'monoclonalantibodies', 'vaccine', 'intel', 'Samsung', 'enzolytics']",644,0
2021-11-27 13:26:01+00:00,@DrEricDing $ENZC nothings worked fully on #COVID19 its about time people wake up and realize using #ArtificialIntelligence to target immutable sites is the Only way.  #Mutation #monoclonalantibodies #vaccine These 3 companies #intel #Samsung #enzolytics have the answer.,b'dwoodru11',"['COVID19', 'ArtificialIntelligence', 'Mutation', 'monoclonalantibodies', 'vaccine', 'intel', 'Samsung', 'enzolytics']",644,0
2021-11-27 13:25:49+00:00,@N75616578 $ENZC nothings worked fully on #COVID19 its about time people wake up and realize using #ArtificialIntelligence to target immutable sites is the Only way.  #Mutation #monoclonalantibodies #vaccine These 3 companies #intel #Samsung #enzolytics have the answer.,b'dwoodru11',"['COVID19', 'ArtificialIntelligence', 'Mutation', 'monoclonalantibodies', 'vaccine', 'intel', 'Samsung', 'enzolytics']",644,0
2021-11-27 13:25:45+00:00,Media shows their true value this year  As they cover up corrupt politicians and pharmas  Future needs new media giant that enlight the truth and save the humanity   #vaccine,b'ToanTraderTA',['vaccine'],95,0
2021-11-27 13:25:31+00:00,@SABCNews $ENZC nothings worked fully on #COVID19 its about time people wake up and realize using #ArtificialIntelligence to target immutable sites is the Only way.  #Mutation #monoclonalantibodies #vaccine These 3 companies #intel #Samsung #enzolytics have the answer.,b'dwoodru11',"['COVID19', 'ArtificialIntelligence', 'Mutation', 'monoclonalantibodies', 'vaccine', 'intel', 'Samsung', 'enzolytics']",644,0
2021-11-27 13:25:25+00:00,"Yeah, sure, of course you want to know what's inside the #vaccine, you should. That thing goes directly to your blood. I just didn't saw you as concerned with your #vape liquid, and that shit goes directly to your blood too. And then you go by #pureblood? Care to explain?",b'iamnotbuying',"['vaccine', 'vape', 'pureblood']",4,0
2021-11-27 13:25:12+00:00,@munsifdigital $ENZC nothings worked fully on #COVID19 its about time people wake up and realize using #ArtificialIntelligence to target immutable sites is the Only way.  #Mutation #monoclonalantibodies #vaccine These 3 companies #intel #Samsung #enzolytics have the answer.,b'dwoodru11',"['COVID19', 'ArtificialIntelligence', 'Mutation', 'monoclonalantibodies', 'vaccine', 'intel', 'Samsung', 'enzolytics']",644,0
2021-11-27 13:25:01+00:00,@esgk21 @argonerd @Karl_Lauterbach $ENZC nothings worked fully on #COVID19 its about time people wake up and realize using #ArtificialIntelligence to target immutable sites is the Only way.  #Mutation #monoclonalantibodies #vaccine These 3 companies #intel #Samsung #enzolytics have the answer.,b'dwoodru11',"['COVID19', 'ArtificialIntelligence', 'Mutation', 'monoclonalantibodies', 'vaccine', 'intel', 'Samsung', 'enzolytics']",644,1
2021-11-27 13:24:41+00:00,"Lotta #virology, #vaccine #infectiousdisease experts here on Twitter!!!! If governments had only paid more attention to them from the beginning, I’m sure this would all already be over.",b'johnnie_trek',"['virology', 'vaccine', 'infectiousdisease']",168,0
2021-11-27 13:24:34+00:00,@LegendNewsin $ENZC nothings worked fully on #COVID19 its about time people wake up and realize using #ArtificialIntelligence to target immutable sites is the Only way.  #Mutation #monoclonalantibodies #vaccine These 3 companies #intel #Samsung #enzolytics have the answer.,b'dwoodru11',"['COVID19', 'ArtificialIntelligence', 'Mutation', 'monoclonalantibodies', 'vaccine', 'intel', 'Samsung', 'enzolytics']",644,1
2021-11-27 13:24:25+00:00,@JohnDalton6011 @sajidjavid @trussliz Yes Gordon Brown is right - we should give our surplus #COVID19 #vaccine to #SouthAfrica to combat the #OmicronVariant  as Lord Falconer says - it is the worst affected country in Africa.  @fcdogovuk please make it happen!  #bbcaq  #coronavirus,b'TheLastPersont2',"['COVID19', 'vaccine', 'SouthAfrica', 'OmicronVariant', 'bbcaq', 'coronavirus']",5304,1
2021-11-27 13:24:02+00:00,Supporting vaccinations one scoop at a time #vaccine #activism  https://t.co/CRa77Tu4mu,b'AlisseHouweling',"['vaccine', 'activism']",49,0
2021-11-27 13:23:19+00:00,"We are able to ship #usa #uk #france #Australia                               #ivermectin   #Hydroxychloroquine , #Ziverdokit #doxycycline #Azithromicine                   #Chloroquine #Ivermectin  #ivermectinworks #vaccines   #vaccine #VaccineSideEffects #Omicron https://t.co/b7b8m6OTvj",b'Ivermectinpills',"['usa', 'uk', 'france', 'Australia', 'ivermectin', 'Hydroxychloroquine', 'Ziverdokit', 'doxycycline', 'Azithromicine', 'Chloroquine', 'Ivermectin', 'ivermectinworks', 'vaccines', 'vaccine', 'VaccineSideEffects', 'Omicron']",6,0
2021-11-27 13:23:18+00:00,"Even though it concerns a #COVID19  #vaccine manufacturing facility In Livingston, the #Valneva story has been conveniently disappeared from @BBCScotlandNews #bbcgms #thenine #bbcsundayshow reporting. Bloomberg putting them to shame here. https://t.co/dheIfkPh5Q",b'RobertTyreBute',"['COVID19', 'vaccine', 'Valneva', 'bbcgms', 'thenine', 'bbcsundayshow']",4472,9
2021-11-27 13:22:50+00:00,$ENZC nothings worked fully on #COVID19 its about time people wake up and realize using #ArtificialIntelligence to target immutable sites is the Only way.  #Mutation #monoclonalantibodies #vaccine These 3 companies #intel #Samsung #enzolytics have the answer. https://t.co/tc0sTnfN5W,b'dwoodru11',"['COVID19', 'ArtificialIntelligence', 'Mutation', 'monoclonalantibodies', 'vaccine', 'intel', 'Samsung', 'enzolytics']",644,1
2021-11-27 13:22:41+00:00,@cnni $ENZC nothings worked fully on #COVID19 its about time people wake up and realize using #ArtificialIntelligence to target immutable sites is the Only way.  #Mutation #monoclonalantibodies #vaccine These 3 companies #intel #Samsung #enzolytics have the answer.,b'dwoodru11',"['COVID19', 'ArtificialIntelligence', 'Mutation', 'monoclonalantibodies', 'vaccine', 'intel', 'Samsung', 'enzolytics']",644,0
2021-11-27 13:22:31+00:00,"#Vaccine makers aren’t waiting around. Several corps said yesterday they are already researching the new #OmriconVariant to see if it eludes #immunity from their #vaccinations. Developing new batches to test against would take several weeks, they said.  https://t.co/qrYsRzAPYq",b'newstruthliz',"['Vaccine', 'OmriconVariant', 'immunity', 'vaccinations']",1791,0
2021-11-27 13:22:23+00:00,This is the beginning  Not the end  #vampires #zombies #pureblood  #elite #drugaddict #manipulation #vaccine,b'ToanTraderTA',"['vampires', 'zombies', 'pureblood', 'elite', 'drugaddict', 'manipulation', 'vaccine']",95,0
2021-11-27 13:22:11+00:00,Yes! They have to make sure they cover their asses with countries doing well! #vaccine #NoVaccineMandates #africa #NaturalImmunity https://t.co/vGXfkBX4xH,b'Lady44391431',"['vaccine', 'NoVaccineMandates', 'africa', 'NaturalImmunity']",88,0
2021-11-27 13:21:09+00:00,"#StandwithSouthAfrica, New varients are discovered due to no #vaccineequality. Its totally inhuman by promoting booster dose in western countries and blocking vaccine access to #africa #WHO #Omicron @doctorsoumya. Dont ban #SouthAfrica instead provide #vaccine",b'chellababu',"['StandwithSouthAfrica', 'vaccineequality', 'africa', 'WHO', 'Omicron', 'SouthAfrica', 'vaccine']",46,1
2021-11-27 13:20:57+00:00,@ASavageNation When things are calming down. Some idiots like to stir the pot and created a different kind of variant #COVID to scare the people &amp; keep getting the #vaccine. Money 💰 is definitely talking here.,b'ctw20001',"['COVID', 'vaccine']",25,0
2021-11-27 13:19:34+00:00,#omicron #moronic wake tf up  #coronavirus #vaccine #covidvariant #pureblood,b'Mobi_Wick',"['omicron', 'moronic', 'coronavirus', 'vaccine', 'covidvariant', 'pureblood']",37,0
2021-11-27 13:19:21+00:00,They dont build new plants for nothing  This will not stop this year or next year  Corrupt politicians and pharmas killing demonstrators  #vaccine,b'ToanTraderTA',['vaccine'],95,0
2021-11-27 13:18:12+00:00,"And there we go. First the #covid19 #Delta variant, now it's #omnicron. Roll up your sleeves and get in line for the 4th shot of the #vaccine and get ready to have your life destroyed even MORE by corrupt and/or inept #EU governments... https://t.co/MEMCKLSyDq",b'kittensandsteam',"['covid19', 'Delta', 'omnicron', 'vaccine', 'EU']",556,6
2021-11-27 13:15:54+00:00,"@Nature @WHO @CNN @business @WSJ @FT @Vaxart We need a vaccine that produces mucosal immunity and stops the spread of #COVID19. A room temp stable pill #vaccine eliminates need for cold chain, no syringes, no harmful medical waste. #endcovid #VaccineEquity  https://t.co/b9Ulel39KP",b'DaveOnze',"['COVID19', 'vaccine', 'endcovid', 'VaccineEquity']",82,0
2021-11-27 13:15:38+00:00,Flight Attendants Share About Bad Reactions to #COVID-19 #Vaccine | #health #wellness #airlines   https://t.co/dwstgqD7d3,b'TrueNorthUSA',"['COVID', 'Vaccine', 'health', 'wellness', 'airlines']",70,0
2021-11-27 13:14:03+00:00,Transmission of B.1.617.2 #Delta #Variant between vaccinated #healthcare workers https://t.co/m5NvzkMFtP #Healthcare settings remain a major pathway of transmassion if testing is abandoned #covid19 #coronavirus #vaccine #vaccination https://t.co/MHZHQ2aJew,b'Thomas_Wilckens',"['Delta', 'Variant', 'healthcare', 'Healthcare', 'covid19', 'coronavirus', 'vaccine', 'vaccination']",5136,0
2021-11-27 13:13:23+00:00,"MC S2 Special Edition - Part 2 (The #Virus, #Vaccine &amp; the #Victory) https://t.co/6CpdqY8BCz via @YouTube",b'klllc7',"['Virus', 'Vaccine', 'Victory']",1740,0
2021-11-27 13:12:13+00:00,@AlboMP For those who reject the #Laws_Of_Evolution let @us_agri spell it out why they banned #Leaky #mRNA Vaccines that give short lived #Specific_Immunity in  2015 case to #Mareks_Disease but by the time you commence vaccinating #Varient Strains that survive #Vaccine Evolve @FatherBob,b'WarringahViVa97',"['Laws_Of_Evolution', 'Leaky', 'mRNA', 'Specific_Immunity', 'Mareks_Disease', 'Varient', 'Vaccine']",94,0
2021-11-27 13:12:03+00:00,Mumbai has at least 204790 new slots available between 27-11-21 &amp; 04-12-21.  Covishield: Dose1- 18+/45+:57181/28846 Dose2- 18+/45+:64867/29618  Covaxin: Dose1- 18+/45+:10613/1018 Dose2- 18+/45+:10130/778  Book one now at https://t.co/Av10ZfmGnW #vaccine #cowin #covid #Mumbai,b'CovidvaxBOM',"['vaccine', 'cowin', 'covid', 'Mumbai']",465,1
2021-11-27 13:11:56+00:00,100 days before a new #vaccine could be shipped. #FT https://t.co/Nq550TAAVO,b'samesiderin',"['vaccine', 'FT']",2,0
2021-11-27 13:11:39+00:00,"🇬🇵 🔥 Violent clashes took place again in #Guadeloupe between protesters and law enforcement.   The people continue to protest #vaccine passports every day  and night.   Many clashes were reported in Pointe à pitre (Grand Camp), Baie-Mauhault (Fond Sarail) and Raizet.. https://t.co/ZO1U1CEQHe",b'MilkyWa34808762',"['Guadeloupe', 'vaccine']",349,1
2021-11-27 13:09:50+00:00,"World’s First #Vaccine #Murder case against #BillGates, Adar Poonawalla filed in India’s High Court - Indian Bar Association ⁦@adamcurry⁩  https://t.co/2RK48qh9uv",b'true217',"['Vaccine', 'Murder', 'BillGates']",711,0
2021-11-27 13:08:38+00:00,"@MoetiTshidi Dr. Moeti -  @Vaxart is developing a room temp stable #vaccine pill that produces mucosal immunity and stops the spread of the virus. No cold chain, no syringes, no medical waste #VaccineEquity #EndCovid #Africa #EndPandemics #Science  https://t.co/WG0XBd5OIx",b'DaveOnze',"['vaccine', 'VaccineEquity', 'EndCovid', 'Africa', 'EndPandemics', 'Science']",82,1
2021-11-27 13:05:45+00:00,"Researchers in #NZ find #American #vaccine #disinformation used as 'Trojan horse' for far right in #NewZealand: vaccine #hesitancy to vaccine #resistance, and then the embrace of #FarRight ideologies like #WhiteSupremacy &amp; extreme #misogyny.   https://t.co/nd7WKa2HmZ",b'newstruthliz',"['NZ', 'American', 'vaccine', 'disinformation', 'NewZealand', 'hesitancy', 'resistance', 'FarRight', 'WhiteSupremacy', 'misogyny']",1791,0
2021-11-27 13:04:38+00:00,"@TIME The COVID virus are the tools,  the media are the manipulators and the evil politicians are the enforcers. They work in tandem to push vaccine mandates and depopulate the world!   The #COVID vaccine KILLS!   Please protect your family and no jabs!  #Pfizer #vaccine #NFSC #gettr https://t.co/D9hIuqf2Jt",b'AgsVdfd7cWyuZQO',"['COVID', 'Pfizer', 'vaccine', 'NFSC', 'gettr']",167,0
2021-11-27 13:04:30+00:00,🔵 COVID-19 as it develops in 🇩🇪 #Germany compared to 🇬🇧 #UnitedKingdom #UK  #COVID19 #Healthcare #Leadership #pandemic #vaccine #economy #Infographic #Infographics via @DrJDrooghaag  Data via @OurWorldInData https://t.co/1yCGWXAuec,b'DrJDrooghaag',"['Germany', 'UnitedKingdom', 'UK', 'COVID19', 'Healthcare', 'Leadership', 'pandemic', 'vaccine', 'economy', 'Infographic', 'Infographics']",38800,1
2021-11-27 13:03:39+00:00,its great because anyone who got the #vaccine is now #unnatural,b'LThespacecat',"['vaccine', 'unnatural']",1,0
2021-11-27 13:02:03+00:00,"Since #COVAXIN is the only #vaccine that contains dead viro cells, it would perhaps be the only vaccine capable to protect against n number of mutations of #COVID19 including #Omicron.   @BharatBiotech may please evaluate &amp; confirm.",b'DebjaniBhatta20',"['COVAXIN', 'vaccine', 'COVID19', 'Omicron']",3258,9
2021-11-27 13:01:59+00:00,🔵 COVID-19 vaccination as it happens in the European Union 🇪🇺 compared to the United Kingdom 🇬🇧  #Europe #EU #EuropeanUnion #COVID19 #UK #Healthcare #Leadership #pandemic #vaccine #economy #Infographic #Infographics via @DrJDrooghaag https://t.co/bfnKDEQtki,b'DrJDrooghaag',"['Europe', 'EU', 'EuropeanUnion', 'COVID19', 'UK', 'Healthcare', 'Leadership', 'pandemic', 'vaccine', 'economy', 'Infographic', 'Infographics']",38800,4
2021-11-27 13:01:23+00:00,Good morning!   Today seems like a good day for covid vaccine mandates in the United States.  Let's get everyone protected.   #covid #vaccine #VaccineMandates,b'CarolineMCorbin',"['covid', 'vaccine', 'VaccineMandates']",3551,1
