timestamp,tweet_text,username,all_hashtags,followers_count
2021-11-05 05:59:50+00:00,#DailyThoughts  #COVIDー19 #Corona Study at home #math #tutoring at https://t.co/pLnSNggHXU,b'snoopbee1',"['DailyThoughts', 'COVIDー19', 'Corona', 'math', 'tutoring']",127
2021-11-05 05:43:18+00:00,"Schools have opened and the weather is changing, this climbing winter and the safety of the COVID-19 for the school children on the way, how to avoid this #Corona, it is imperative to join us @SahyogTeam @MoHFW_INDIA @AyushmanNHA @rranjan_jms @AshokShrivasta6. https://t.co/wMvdZQ4vbM",b'Swarajbybirth',['Corona'],153
2021-11-05 05:37:50+00:00,"ಕೋವಿಡ್-19: ಭಾರತದಲ್ಲಿಂದು 12,729 ಹೊಸ ಕೇಸ್ ಪತ್ತೆ, 221 ಸಾವು COVID-19: India reports 12,729 new cases, 221 deaths in the last 24 hours #India #Corona #Death #Infection #ICMR #Test #Vaccine #ಭಾರತ #ಕೊರೋನಾ #ಸಾವು #ಸೋಂಕು #ಐಸಿಎಂಆರ್ #ಪರೀಕ್ಷೆ #ಲಸಿಕೆ Read more here: https://t.co/INy4j5REDB",b'KannadaPrabha',"['India', 'Corona', 'Death', 'Infection', 'ICMR', 'Test', 'Vaccine', 'ಭಾರತ', 'ಕೊರೋನಾ', 'ಸಾವು', 'ಸೋಂಕು', 'ಐಸಿಎಂಆರ್', 'ಪರೀಕ್ಷೆ', 'ಲಸಿಕೆ']",99080
2021-11-05 05:30:00+00:00,"https://t.co/5O6YEy3W65 Today India reports 12,729 new corona cases  #Corona #coronavirus #CoronavirusPandemic #Anmnews",b'AnmNews',"['Corona', 'coronavirus', 'CoronavirusPandemic', 'Anmnews']",359
2021-11-05 05:26:15+00:00,Can I get Sputnik vaccine after vaccinated with both doses of Covaxin. #VaccineMandate #vaccination #CovidVaccine #Sputnik #COVID #Corona,b'sumanth416',"['VaccineMandate', 'vaccination', 'CovidVaccine', 'Sputnik', 'COVID', 'Corona']",4
2021-11-05 05:25:42+00:00,Encourage friends and family to consider getting vaccinated and provide them with credible sources. https://t.co/8FxrFKUzt5 #coronavirus #covid19 #corona #virus #quarantine #socialdistancing #pandemic #graphic #health #publichealth #english #letschat #uwchat https://t.co/mFPnTLAoZI,b'uw_chatfotd',"['coronavirus', 'covid19', 'corona', 'virus', 'quarantine', 'socialdistancing', 'pandemic', 'graphic', 'health', 'publichealth', 'english', 'letschat', 'uwchat']",18
2021-11-05 05:21:53+00:00,Rozenews Headlines | Prime Time Headlines | 9:00 AM | 5 Nov 2021 | Rozenews  #RozeNews #BreakingNews #Pakistan #Corona #CoronaVaccine #LatestNews #primetime #primetimeheadlines   https://t.co/2uqlM1B0dB,b'RozeNewsNetwork',"['RozeNews', 'BreakingNews', 'Pakistan', 'Corona', 'CoronaVaccine', 'LatestNews', 'primetime', 'primetimeheadlines']",236
2021-11-05 05:16:06+00:00,It's a new day on the IC  #corona 👾👊 https://t.co/2eNyhTXNwQ,b'hendriks_rick',['corona'],415
2021-11-05 05:05:16+00:00,"Hey, corona. #Corona  #NoVaccineMandates https://t.co/8kKiDsbEvR",b'Hplc23',"['Corona', 'NoVaccineMandates']",154
2021-11-05 04:54:26+00:00,MULTILINGUAL NEWS SERVICE ARABIC 05 November 21. #news #covid19 #media  #coronavirus  #currentaffairs #breakingnews  #journalism  #corona #lockdown #trending  #latestnews #politics #article #press #community #vaccine #arabic  https://t.co/LITifYfi6f,b'nembc_official',"['news', 'covid19', 'media', 'coronavirus', 'currentaffairs', 'breakingnews', 'journalism', 'corona', 'lockdown', 'trending', 'latestnews', 'politics', 'article', 'press', 'community', 'vaccine', 'arabic']",1240
2021-11-05 04:44:29+00:00,🇺🇸 WANTED：Face Mask Brand：3 Ply Face Mask Size：Adult Color：Pink Quantity：5M boxes Condition：Ready Stock  Quote Now !  https://t.co/M0YydeeYSz  #PPE  #mask #nitrile #gloves #3M1860 #buyer #supplier #medical #corona #丁腈手套 #个人防护装备,b'fredsjapan',"['PPE', 'mask', 'nitrile', 'gloves', '3M1860', 'buyer', 'supplier', 'medical', 'corona', '丁腈手套', '个人防护装备']",243
2021-11-05 04:42:03+00:00,MULTILINGUAL NEWS SERVICE MALTESE 05 November 21. #news #covid19 #media  #breakingnews  #journalism #follow #corona #like #lockdown #trending  #latestnews #politics #article #press #community #melbourne #Australia #multilingual #multicultural #radio  https://t.co/JofCaZ7Dcb,b'nembc_official',"['news', 'covid19', 'media', 'breakingnews', 'journalism', 'follow', 'corona', 'like', 'lockdown', 'trending', 'latestnews', 'politics', 'article', 'press', 'community', 'melbourne', 'Australia', 'multilingual', 'multicultural', 'radio']",1240
2021-11-05 04:42:00+00:00,"Total active cases of #COVID in #India have rose to 1,48,922, the health ministry data showed.   #coronavirus #COVID19 #Corona   https://t.co/16lbPvaPKk",b'indiatvnews',"['COVID', 'India', 'coronavirus', 'COVID19', 'Corona']",1805544
2021-11-05 04:41:26+00:00,"New infections over 2,300 for 3rd day amid eased virus curbs https://t.co/tW6STT1l9U  #COVID19 #Corona #Coronavirus #CoronavirusUpdate",b'TheKoreaHerald',"['COVID19', 'Corona', 'Coronavirus', 'CoronavirusUpdate']",75907
2021-11-05 04:34:10+00:00,#Corona #India #today  #GoodNews New cases below 15k for the 8th day #BadNews Rise in active cases after 5 days,b'raydeep',"['Corona', 'India', 'today', 'GoodNews', 'BadNews']",26874
2021-11-05 04:27:05+00:00,@TopSecretSalad Let's goooo baby! #RZE #Corona #NFT https://t.co/b6zGpeFYt7,b'1life604',"['RZE', 'Corona', 'NFT']",455
2021-11-05 04:00:00+00:00,Nothing can stop the U.S. Air Force!  https://t.co/CtAeuJmJOc  #VaccineMandate #VaccinePassports  #covid19 #corona  #coronavirus #GetVaccinatedSaveLives #covid,b'getvaxxedpeople',"['VaccineMandate', 'VaccinePassports', 'covid19', 'corona', 'coronavirus', 'GetVaccinatedSaveLives', 'covid']",4
2021-11-05 03:53:33+00:00,"#UttarPradesh #Covid19 #Health #Bulletin 4 November 2021, 7 #Corona Cases registered with 17 recoveries &amp; no Death Recorded, total 95 active cases in state. https://t.co/BrRrw1vH3r",b'JournoVipin',"['UttarPradesh', 'Covid19', 'Health', 'Bulletin', 'Corona']",307
2021-11-05 03:33:49+00:00,Hurry Up! We are going to #release a #Special &amp; #Regular #issues on Current and prospection of #Covid-19 pandemic  Which belongs to the #Journal : #Biology and #Medicine   Kindly send your #article to: https://t.co/wh5GpKObH4  #Covid_19  #news  #USA  #Japan  #coronavirus  #Corona,b'BiologyandMedi1',"['release', 'Special', 'Regular', 'issues', 'Covid', 'Journal', 'Biology', 'Medicine', 'article', 'Covid_19', 'news', 'USA', 'Japan', 'coronavirus', 'Corona']",110
2021-11-05 03:31:04+00:00,"Be sure to wash your hands, eat nutritiously &amp; make safe plans for the holidays to help keep everyone healthy!  #Covid_19 #StaySafe #healthcare #SDG3 #Booster #StressAwarenessDay #Corona https://t.co/FFI9zYdqlu https://t.co/Vk7L1aGb4B",b'jessicasiewert',"['Covid_19', 'StaySafe', 'healthcare', 'SDG3', 'Booster', 'StressAwarenessDay', 'Corona']",2430
2021-11-05 03:28:24+00:00,People crowd at market place ahead of Diwali festival in  in India.The #Corona  preventive measures violated neither govt. sincerely enforced it. Surge in #COVID19   cases in various countries including China is an alarm for us. Govt. must prepare to deal another wave. @PMOIndia https://t.co/Zkd75fOhvQ,b'soni_saty',"['Corona', 'COVID19']",51
2021-11-05 03:19:43+00:00,"Once oxygen cylinders were the need of the hour, hope we do not forget that!!  #Corona #Covid_19 #IndiaFightsCorona https://t.co/Mo7dNF9Scw",b'kumaran__p',"['Corona', 'Covid_19', 'IndiaFightsCorona']",88
2021-11-05 03:16:14+00:00,"COVID19(11/04/2021 23:16:11)=&gt; Conf(^)(+282): 248,093,646 Deaths(^)(+1): 5,021,914 %Died(&lt;-&gt;)(0): 2.02 #covid #corona #COVID19 #COVID-19 #Coronavirus #CoronaUpdate #Lockdown #StayHome #socialdistancing #pandemic #StaySafeStayHome",b'alert_covid19',"['covid', 'corona', 'COVID19', 'COVID', 'Coronavirus', 'CoronaUpdate', 'Lockdown', 'StayHome', 'socialdistancing', 'pandemic', 'StaySafeStayHome']",23
2021-11-05 03:14:37+00:00,British permitted Molnupiravir of the new oral medicine use to many people at first time in the world. British Secretary of State for Health plans to administer the patient as soon as possible for this medicine.  #molnupiravir  #Corona  #oralmedicine  https://t.co/O4K29iI8cl,b'Yoshio0365',"['molnupiravir', 'Corona', 'oralmedicine']",158
2021-11-05 03:08:55+00:00,UK—first to approve oral #Antiviral pill to treat #COVID  https://t.co/cUeF8RzyYe @guardian  #Molnupiravir #COVID19AB #Covid_19 #Corona #coronavirus #coronadebat #COVID19Vaccine #Covaxinapproval #meded #mhealth #health #foodtech #MedTwitter #100DaysOfCode #biontech #Microbiology https://t.co/1Coz8jHFG5,b'_Sivasai',"['Antiviral', 'COVID', 'Molnupiravir', 'COVID19AB', 'Covid_19', 'Corona', 'coronavirus', 'coronadebat', 'COVID19Vaccine', 'Covaxinapproval', 'meded', 'mhealth', 'health', 'foodtech', 'MedTwitter', '100DaysOfCode', 'biontech', 'Microbiology']",115
2021-11-05 03:08:11+00:00,MULTILINGUAL NEWS SERVICE SPANISH 05 November 21. #news #covid19 #media  #coronavirus  #currentaffairs #breakingnews  #journalism #follow #corona #like #lockdown #trending #latestnews #politics  #article #press #español #spanish #noticias  https://t.co/wNnzC3eHIw,b'nembc_official',"['news', 'covid19', 'media', 'coronavirus', 'currentaffairs', 'breakingnews', 'journalism', 'follow', 'corona', 'like', 'lockdown', 'trending', 'latestnews', 'politics', 'article', 'press', 'español', 'spanish', 'noticias']",1240
2021-11-05 03:05:11+00:00,#Dyson #Air Purifier #PureCool #Corona #Cleaning #Berry Store Experience an air purifier that cleans every corner in your room with Dyson’s air multi-fryer technology Check out Dyson’s air purifier at the Berry Store ‘Lucky Box’ ! https://t.co/MsiEv6DChO,b'BERRYSTORE4',"['Dyson', 'Air', 'PureCool', 'Corona', 'Cleaning', 'Berry']",25990
2021-11-05 02:56:01+00:00,When we use to Celebrate Christmas Before the Grand ###Corona  Invention ### https://t.co/Z3Nhinuk13,b'MusicNazo',['Corona'],1784
2021-11-05 02:51:42+00:00,"Thirty more people tested positive for the Zika virus in Uttar Pradesh’s Kanpur on November 4, taking the total tally up to 66. Before #Corona Now #ZikaVirus . .  #Kanpur #UttarPradesh #YogiAdityanath",b'thevickash',"['Corona', 'ZikaVirus', 'Kanpur', 'UttarPradesh', 'YogiAdityanath']",299
2021-11-05 02:49:17+00:00,Australia's biggest states open borders in time for Christmas   #WorldNews #Australia #Aussie #COVID19SL #COVID19LK #COVID19 #Covid_19 #Corona #coronavirus #Christmas2021 #Christmas #travel #Quarantine  https://t.co/dEBifocv8Q,b'CeylonToday',"['WorldNews', 'Australia', 'Aussie', 'COVID19SL', 'COVID19LK', 'COVID19', 'Covid_19', 'Corona', 'coronavirus', 'Christmas2021', 'Christmas', 'travel', 'Quarantine']",47782
2021-11-05 02:38:59+00:00,High-risk COVID gene more common in South Asians   #worldnews #COVID19SL #COVID19LK #COVID19 #COVID #Covid_19 #Corona #coronavirus #lungcancer #SouthAsian #vaccine #VaccinesWork  https://t.co/fimf3WVMKp,b'CeylonToday',"['worldnews', 'COVID19SL', 'COVID19LK', 'COVID19', 'COVID', 'Covid_19', 'Corona', 'coronavirus', 'lungcancer', 'SouthAsian', 'vaccine', 'VaccinesWork']",47782
2021-11-05 02:31:03+00:00,#WHO: #Europe could see another half a million #COVID19 deaths by #February  #Covid19Update #CovidIsNotOver #WorldFightsCoronavirus #Corona #Coronavirus #coronavirusChallenge @WHO   https://t.co/sO3xxHM5L2,b'fpjindia',"['WHO', 'Europe', 'COVID19', 'February', 'Covid19Update', 'CovidIsNotOver', 'WorldFightsCoronavirus', 'Corona', 'Coronavirus', 'coronavirusChallenge']",26735
2021-11-05 02:17:38+00:00,Where face masks are most important: During long encounters and indoors.  #COVID19 #COVIDIOTS #MaskUp #Corona  https://t.co/unTKwgr4Q3,b'samiratwork',"['COVID19', 'COVIDIOTS', 'MaskUp', 'Corona']",200
2021-11-05 02:09:41+00:00,The time to do everything you’ve been putting off for years has come!  https://t.co/GYiMpxpFu6  #brazil #selfisolation #quarentine #pandemic #corona #productivity,b'layane_mds',"['brazil', 'selfisolation', 'quarentine', 'pandemic', 'corona', 'productivity']",1069
2021-11-05 02:00:14+00:00,Feeling #anxiety about how to keep yourself safe? This #ebook provides relief. https://t.co/0oQLmQWJdw via @BublishMe#Covid 19 #corona virus,b'LaurieWeiss',"['anxiety', 'ebook', 'corona']",7904
2021-11-05 01:59:20+00:00,U kno what time it is #coronatime #corona https://t.co/f5ec012NP3,b'Esme8ruja',"['coronatime', 'corona']",8
2021-11-05 01:59:19+00:00,@ElemonGame @Oxbull5 😁@ElemonGame 🙂 #Elemon👈 @ElemonGame❤️👈😍  will x10 when it sale🤑🌎🏋🏻😆 Wait to buy and recieve #Corona item with me💵🥳👏 $&gt;$!!!(}(&lt;!$ ✈️😃👉🏻🥂😁 https://t.co/H6W3zD6iQd,b'dqt0291',"['Elemon', 'Corona']",307
2021-11-05 01:54:17+00:00,"Texas is Hell for anyone who is not white, straight or male.  I have relatives there who are oblivious to all of this &amp; had #Corona and refuse to vax bc ""we are immune now""  Until it hits them in the face, these rules mean nothing to them. https://t.co/p2DoVmiDFr",b'Olivia_Emisar',['Corona'],3557
2021-11-05 01:47:55+00:00,#Corona Info for #USA: New Cases: 81033 Today Recovery: 77507 Today Deaths: 1149 Total Active Cases: 9220830 Total Cases: 47187256 Total Recovery: 37194111 Total Deaths: 772315 #Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe   Source: 'CoronaTrackerNepal_bot' #Telegram.,b'krishna444_test',"['Corona', 'USA', 'Coronavirus', 'Covid19', 'Covid_19', 'SARSCoV2', 'StaySafe', 'Telegram']",274
2021-11-05 01:47:54+00:00,"What y’all think, did Corona Beer gain support/sales or lose it due to Corona Virus? #corona",b'LaDySN3AK',['corona'],382
2021-11-05 01:36:46+00:00,"@FalklandsUltra #Corona Does seem to have certain things. The flu: no you jave flu and are NOY dying.  Heart Palpitations an Arhithma: You are NOT Dying Sudden loss of breathing &gt;3mins. You might be Dying but the fact you are reading this says, Panoc Attack.",b'CloveHitchJohn',['Corona'],485
2021-11-05 01:34:34+00:00,I can’t think what’s more asinine Then businesses that lately just whine They don’t like rules from #OSHA So let staff catch #corona Even though there’s a 14 grand fine  https://t.co/ikD9M6lS2A,b'NLimericks',"['OSHA', 'corona']",16
2021-11-05 01:30:49+00:00,India COVID-19 Updates:  Cases: 13965 Deaths: 458 Recovered: 14873  Total Cases: 34320142 Total Deaths: 459661 Total Recovered: 33704365 #IndiaCorona #IndiaCovid19 #COVID19India #India #Corona #COVID19,b'_Corona_India_',"['IndiaCorona', 'IndiaCovid19', 'COVID19India', 'India', 'Corona', 'COVID19']",37
2021-11-05 01:29:34+00:00,🇦🇹 Pammesberger 2021. So long Covid! https://t.co/R1vG0WvN4d #corona #covid19 #covid,b'covid_watch',"['corona', 'covid19', 'covid']",181
2021-11-05 01:29:33+00:00,"Days after a number of Mapleview Community Church volunteers and staff were confirmed to have contracted COVID-19, the Simcoe Muskoka District Health Unit has declared an outbreak at the Barrie facility. https://t.co/5YWEankrVy #COVID #Corona #barrie @SMDhealthunit @cityofbarrie",b'csimonwrite',"['COVID', 'Corona', 'barrie']",1538
2021-11-05 01:27:08+00:00,GUESS WHOS READY FOR CANELO FIGHT NIGHT NOV 6 th #Corona https://t.co/7TlHYaycLM,b'theloopyblgger',['Corona'],860
2021-11-05 01:24:45+00:00,If you are a citizen of #Switzerland please remember to vote NO regarding the #Covid_19 law! YOUR #freedom is at stake! Too many lives have been destroyed by bad politics already... Time to end it!  #coronavirus #CoronaInfoCH #Corona #NoVaccinePassports #NoVaccineMandates,b'whitelynx',"['Switzerland', 'Covid_19', 'freedom', 'coronavirus', 'CoronaInfoCH', 'Corona', 'NoVaccinePassports', 'NoVaccineMandates']",386
2021-11-05 01:17:53+00:00,#Corona Info for #USA: New Cases: 79838 Today Recovery: 76251 Today Deaths: 1075 Total Active Cases: 9220965 Total Cases: 47186061 Total Recovery: 37192855 Total Deaths: 772241 #Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe   Source: 'CoronaTrackerNepal_bot' #Telegram.,b'krishna444_test',"['Corona', 'USA', 'Coronavirus', 'Covid19', 'Covid_19', 'SARSCoV2', 'StaySafe', 'Telegram']",274
2021-11-05 01:12:57+00:00,🔴LIVE - TWITCHH Y U TAKE MY JAMZZZ?!🔴 https://t.co/PJL8y2oNLf #ApexLegends  #doggo #cam #2020  #apex #twitch #tiktok #cod #DOFUS #pubg #dogs #twitchpartner #mmorpg #esports #live #twitchstreamer #gamer #food #covid-19 #corona #music,b'ItsVanBaby',"['ApexLegends', 'doggo', 'cam', 'apex', 'twitch', 'tiktok', 'cod', 'DOFUS', 'pubg', 'dogs', 'twitchpartner', 'mmorpg', 'esports', 'live', 'twitchstreamer', 'gamer', 'food', 'covid', 'corona', 'music']",139
2021-11-05 01:10:03+00:00,“Sunflower” Washable Face Mask https://t.co/epJDFqg0fM #facemask #sunflower #shield #protector #cover #bumblebee #bee #filter #nosewire #elastic #cotton #washable #allergy #dust #chemo #womens #teenager #girls #childrens #yellow #brown #tan #gold #black #white #fittedmask #corona https://t.co/rSElIlHDqs,b'DaphneLewis18',"['facemask', 'sunflower', 'shield', 'protector', 'cover', 'bumblebee', 'bee', 'filter', 'nosewire', 'elastic', 'cotton', 'washable', 'allergy', 'dust', 'chemo', 'womens', 'teenager', 'girls', 'childrens', 'yellow', 'brown', 'tan', 'gold', 'black', 'white', 'fittedmask', 'corona']",1794
2021-11-05 01:00:15+00:00,"""When he used the sentences, he felt calm and relaxed."" - Dr. Laurie Weiss  Feeling #anxiety about how to keep yourself safe? This #ebook provides relief. https://t.co/0oQLmQWJdw via @BublishMe#Covid 19 #corona virus https://t.co/DVBqXEHz9W",b'LaurieWeiss',"['anxiety', 'ebook', 'corona']",7904
2021-11-05 01:00:00+00:00,WHO projecting another half-million dead by February.  #unvaccinated to continue getting devastated by the disease.  https://t.co/MSprH7mLY3  #VaccineMandate #VaccinePassports  #covid19 #corona  #coronavirus #GetVaccinatedSaveLives #covid,b'getvaxxedpeople',"['unvaccinated', 'VaccineMandate', 'VaccinePassports', 'covid19', 'corona', 'coronavirus', 'GetVaccinatedSaveLives', 'covid']",4
2021-11-05 00:47:51+00:00,#Corona Info for #USA: New Cases: 78295 Today Recovery: 73425 Today Deaths: 1060 Total Active Cases: 9222263 Total Cases: 47184518 Total Recovery: 37190029 Total Deaths: 772226 #Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe   Source: 'CoronaTrackerNepal_bot' #Telegram.,b'krishna444_test',"['Corona', 'USA', 'Coronavirus', 'Covid19', 'Covid_19', 'SARSCoV2', 'StaySafe', 'Telegram']",274
2021-11-05 00:31:19+00:00,Or very soon we be looking at the west 2 #validate what we have achieved.  #AQI of 450 in #DelhiPollution is worse than the #Corona #coronavirus #pandemic.  Why can’t we come down harshly on #stubble burning &amp; #emission sources - than banning #Crackers.  @PMOIndia @narendramodi,b'Zephyr999999999',"['validate', 'AQI', 'DelhiPollution', 'Corona', 'coronavirus', 'pandemic', 'stubble', 'emission', 'Crackers']",7
2021-11-05 00:22:11+00:00,"Can you recommend anyone for this job? Cook ($200 Sign-on Bonus) - https://t.co/kSnFgP2IAN #Corona, CA #cook",b'LazyDogHQ',"['Corona', 'cook']",3428
2021-11-05 00:21:19+00:00,"And as a final note 💤, for all those with kids from 5-11 in #Europe, from next week #Vienna is vaccinating 5-11 year olds against #Corona. You can come from anywhere in the EU.  Catastrophes need rapid response, not slow drawn out protocols. Great Initiative and Kudos #Vienna.",b'risklayer',"['Europe', 'Vienna', 'Corona', 'Vienna']",48328
2021-11-05 00:17:49+00:00,#Corona Info for #USA: New Cases: 75630 Today Recovery: 73249 Today Deaths: 1036 Total Active Cases: 9219795 Total Cases: 47181853 Total Recovery: 37189853 Total Deaths: 772205 #Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe   Source: 'CoronaTrackerNepal_bot' #Telegram.,b'krishna444_test',"['Corona', 'USA', 'Coronavirus', 'Covid19', 'Covid_19', 'SARSCoV2', 'StaySafe', 'Telegram']",274
2021-11-05 00:15:54+00:00,"Europe is epicentre of coronavirus pandemic despite vaccines, says WHO https://t.co/2d1VRMfs8g #Corona #COVID19 #coronavirus #pandemic",b'drjknanda',"['Corona', 'COVID19', 'coronavirus', 'pandemic']",950
2021-11-05 00:08:18+00:00,"👆🌐💊 WATCH | Britain has granted a conditional authorization to Merck’s coronavirus antiviral, 1st pill shown to successfully treat COVID-19.   Molnupiravir, is intended to be taken twice a day for 5 days by people at home with mild to moderate COVID-19.  #Covid_19 #Corona https://t.co/E2TDeYqUVn",b'IpIndependent',"['Covid_19', 'Corona']",227
2021-11-05 00:06:08+00:00,your fear is not competence. lamenting intensifies it #fear #competence #lamenting #corona,b'FleischkasMesut',"['fear', 'competence', 'lamenting', 'corona']",106
2021-11-04 23:51:50+00:00,"There is no virus, there never was. The vaccine is just a blank. It's all about track and trace, and having information about you from your smartphone. #Corona #Coronavirus #Hoax #Covid_19 #COVID",b'FakeryStop',"['Corona', 'Coronavirus', 'Hoax', 'Covid_19', 'COVID']",20
2021-11-04 23:47:47+00:00,#Corona Info for #USA: New Cases: 73708 Today Recovery: 73222 Today Deaths: 1031 Total Active Cases: 9217905 Total Cases: 47179931 Total Recovery: 37189826 Total Deaths: 772200 #Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe   Source: 'CoronaTrackerNepal_bot' #Telegram.,b'krishna444_test',"['Corona', 'USA', 'Coronavirus', 'Covid19', 'Covid_19', 'SARSCoV2', 'StaySafe', 'Telegram']",274
2021-11-04 23:39:50+00:00,#SaturdayMorning  #COVIDー19 #Corona Study at home #math #tutoring at https://t.co/pLnSNgyjmu,b'snoopbee1',"['SaturdayMorning', 'COVIDー19', 'Corona', 'math', 'tutoring']",127
2021-11-04 23:34:49+00:00,"Interesting numbers and observations concerning effects of the COVID pandemic with regard to poverty, especially focussed on Asia  Michael Roberts – Poverty in the pandemic  https://t.co/pDgaqowfEP  #COVID #Covid_19 #Corona #inequality #pandemic #poverty #Asia #China https://t.co/MDrjhsEugU",b'BRAVENEWEUROPE1',"['COVID', 'Covid_19', 'Corona', 'inequality', 'pandemic', 'poverty', 'Asia', 'China']",5397
2021-11-04 23:32:10+00:00,"@bnpp_cardif on November 9th, 2015 I saw plans by the rich and powerful who planned attacks and actually occurred, corona was also listed as well as the destruction of berlin moscow in 2026 and a world war. #fact #news #world #deutschland a consolation #bible #corona #TheShadow",b'Matt50346343',"['fact', 'news', 'world', 'deutschland', 'bible', 'corona', 'TheShadow']",8
2021-11-04 23:31:53+00:00,"@dramapotatoes on November 9th, 2015 I saw plans by the rich and powerful who planned attacks and actually occurred, corona was also listed as well as the destruction of berlin moscow in 2026 and a world war. #fact #news #world #deutschland a consolation #bible #corona #TheShadow",b'Matt50346343',"['fact', 'news', 'world', 'deutschland', 'bible', 'corona', 'TheShadow']",8
2021-11-04 23:31:46+00:00,"@TheNorthFaceEU on November 9th, 2015 I saw plans by the rich and powerful who planned attacks and actually occurred, corona was also listed as well as the destruction of berlin moscow in 2026 and a world war. #fact #news #world #deutschland a consolation #bible #corona #TheShadow",b'Matt50346343',"['fact', 'news', 'world', 'deutschland', 'bible', 'corona', 'TheShadow']",8
2021-11-04 23:31:35+00:00,"@WeTVThailand on November 9th, 2015 I saw plans by the rich and powerful who planned attacks and actually occurred, corona was also listed as well as the destruction of berlin moscow in 2026 and a world war. #fact #news #world #deutschland a consolation #bible #corona #TheShadow",b'Matt50346343',"['fact', 'news', 'world', 'deutschland', 'bible', 'corona', 'TheShadow']",8
2021-11-04 23:31:27+00:00,"@ManoodTingJeen on November 9th, 2015 I saw plans by the rich and powerful who planned attacks and actually occurred, corona was also listed as well as the destruction of berlin moscow in 2026 and a world war. #fact #news #world #deutschland a consolation #bible #corona #TheShadow",b'Matt50346343',"['fact', 'news', 'world', 'deutschland', 'bible', 'corona', 'TheShadow']",8
2021-11-04 23:31:02+00:00,"on November 9th, 2015 I saw plans by the rich and powerful who planned attacks and actually occurred, corona was also listed as well as the destruction of berlin moscow in 2026 and a world war. #fact #news #world #deutschland a consolation #bible #corona #TheShadow",b'Matt50346343',"['fact', 'news', 'world', 'deutschland', 'bible', 'corona', 'TheShadow']",8
2021-11-04 23:30:00+00:00,#unvaccinated getting devastated across Europe.  Coming soon to the U.S.?  https://t.co/MON3yRxbC4  #VaccineMandate #VaccinePassports  #covid19 #corona  #coronavirus #GetVaccinatedSaveLives #covid,b'getvaxxedpeople',"['unvaccinated', 'VaccineMandate', 'VaccinePassports', 'covid19', 'corona', 'coronavirus', 'GetVaccinatedSaveLives', 'covid']",4
2021-11-04 23:25:22+00:00,New #Corona Vaccination Guidelines Issued For Educational Institutions In Multan  New Corona Vaccination Guidelines https://t.co/fNNnIOzROp,b'GuruAlpha1',['Corona'],129
2021-11-04 23:17:45+00:00,#Corona Info for #USA: New Cases: 69200 Today Recovery: 57902 Today Deaths: 905 Total Active Cases: 9228054 Total Cases: 47174634 Total Recovery: 37174506 Total Deaths: 772074 #Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe   Source: 'CoronaTrackerNepal_bot' #Telegram.,b'krishna444_test',"['Corona', 'USA', 'Coronavirus', 'Covid19', 'Covid_19', 'SARSCoV2', 'StaySafe', 'Telegram']",274
2021-11-04 23:14:51+00:00,Stung 💉🙅👈 twice not enogh for some to snap back to #REALITY  #vaccinated  #Corona  #COVID19AB  #BOOST  #myocarditis  #NWO https://t.co/ByZnEeSEjT,b'Geniejenny2',"['REALITY', 'vaccinated', 'Corona', 'COVID19AB', 'BOOST', 'myocarditis', 'NWO']",9
2021-11-04 23:12:34+00:00,"Yesterday, on November 4, 6 people died and 158 people were infected all over #Japan due to the new #corona infection. https://t.co/UDavFqO1LP",b'junoakita2',"['Japan', 'corona']",3468
2021-11-04 23:09:42+00:00,Believes are the main source of disbelieve. #EenVandaag #Nieuwsuur #Corona #op1 #WNL,b'plasticarrow',"['EenVandaag', 'Nieuwsuur', 'Corona', 'op1', 'WNL']",11869
2021-11-04 23:05:11+00:00,#Corona over https://t.co/t74PQWemQO,b'SkanderTemimi',['Corona'],493
2021-11-04 23:03:48+00:00,Are you pregnant and concerned about the effects of the COVID 19 vaccine? Watch this video.   Women are at a higher risk of severe disease from COVID-19. Please get vaccinated to protect you and your baby.   #vaccine #COVID19 #Corona #VaccinesWork #covid #COVIDVaccination https://t.co/7XvfAkoEmn,b'aus_harmony',"['vaccine', 'COVID19', 'Corona', 'VaccinesWork', 'covid', 'COVIDVaccination']",1867
2021-11-04 23:00:48+00:00,We got our #Pfizer #booster #vaccine @Walmart Thursday. 👍  #thursdayvibes #COVID19 #Corona @Mybudgetadviser #ThursdayNightFootball  #UFC268 #lightningstrikes  #ThursdayMotivation #NFL #CNN #MSNBC #Moderna  Happy birthday to #kaepernick7 ... @Kaepernick7   👇 https://t.co/B2zwfJMpT7,b'Mybudgetadviser',"['Pfizer', 'booster', 'vaccine', 'thursdayvibes', 'COVID19', 'Corona', 'ThursdayNightFootball', 'UFC268', 'lightningstrikes', 'ThursdayMotivation', 'NFL', 'CNN', 'MSNBC', 'Moderna', 'kaepernick7']",117
