timestamp,tweet_text,username,all_hashtags,followers_count,favourites
2021-11-22 08:00:00+00:00,#Hospital #ICU full of the unvaccinated #COVID-19 #coronavirus #patients ...   | #SARSCoV2 | #infections | #HealthCare | #PublicHealth | #Disease | #Illness | #vaccination | Via @guardian   https://t.co/GWDAccfHzz,b'MicrobesInfo',"['Hospital', 'ICU', 'COVID', 'coronavirus', 'patients', 'SARSCoV2', 'infections', 'HealthCare', 'PublicHealth', 'Disease', 'Illness', 'vaccination']",1372,0
2021-11-22 07:59:47+00:00,Whether #Multiplexes and single screen #Theatres in #TamilNadu started to implement by allowing only  Vaccinated audiences into the #Theatres?  #CovidVaccine #vaccination #Covid_19 #Covid19,b'TheCommon_Man1',"['Multiplexes', 'Theatres', 'TamilNadu', 'Theatres', 'CovidVaccine', 'vaccination', 'Covid_19', 'Covid19']",6,0
2021-11-22 07:58:54+00:00,#Rwanda lowers #COVID #vaccination age to between 12 and 18 https://t.co/QERP7NbnfP,b'albcontact',"['Rwanda', 'COVID', 'vaccination']",67759,1
2021-11-22 07:56:48+00:00,Discover today's front pages of the #BelgianPress 🗞🎄! #COVID19 #Coronavirus #PassSanitaire #CovidSafeTicket #Vaccination #Vaccinatie #Manifestation #Demonstratie #MarchedeNoel #Kerstmarkt https://t.co/RpVYCm6ZcI,b'Auxipress',"['BelgianPress', 'COVID19', 'Coronavirus', 'PassSanitaire', 'CovidSafeTicket', 'Vaccination', 'Vaccinatie', 'Manifestation', 'Demonstratie', 'MarchedeNoel', 'Kerstmarkt']",1360,1
2021-11-22 07:56:13+00:00,You are now allowed to register for the COVID-19 vaccine standby list across Malaysia!  Here is what you need to know : https://t.co/I0lZhMtQs6  #TechARP #COVID19 #Vaccine #Vaccination #Malaysia #CITF #KKM #Health #Healthcare #BoosterDose #Pfizer,b'TechARP',"['TechARP', 'COVID19', 'Vaccine', 'Vaccination', 'Malaysia', 'CITF', 'KKM', 'Health', 'Healthcare', 'BoosterDose', 'Pfizer']",443,0
2021-11-22 07:55:51+00:00,"The reasons why we are doing well now could be the widespread exposure to #DeltaVariant in April/May, evidenced by the high seroprevalence reported. And an active #vaccination program  Where did our genes come into play? NO EVIDENCE as far I can see. Misleading from @ICMRDELHI https://t.co/K0b3ADlrCB",b'DrAmbrishMithal',"['DeltaVariant', 'vaccination']",44212,66
2021-11-22 07:48:52+00:00,Countries where more than 50% of the population is vaccinated with two doses of COVID-19 vaccine  Source: @OurWorldInData   #maps #world #vaccine #vaccination #COVID19 https://t.co/3f6ssTLnUb,b'theworldmaps_',"['maps', 'world', 'vaccine', 'vaccination', 'COVID19']",143,3
2021-11-22 07:48:47+00:00,So what?? #COVID19 @ewnreporter i went to #vaccination @Clicks_ZA and the nurse also told me she is diluting my injection with some water? https://t.co/LLKXeX4YOg,b'emile_manotta',"['COVID19', 'vaccination']",64,0
2021-11-22 07:46:37+00:00,"#Covid19 Cases: WORLD: 257,857,826; Deaths: 5,168,586; Recovered: 232,782,797  UK: 9,845,492; Deaths: 143,927; Recovered: 8,087,993  #Vaccination:  Vaccinated: 1st dose: 50,759,550[88.3%] aged 12 &amp; over who recd 1st dose]; 2nd dose: 46,152,913 [80.3%]; Booster: 15,064,693 [26.2%",b'ahmedversi',"['Covid19', 'Vaccination']",2062,0
2021-11-22 07:46:34+00:00,Western #Australia Covid update as at 22 November 2021  https://t.co/sdaQHULGb2 #Commonwealth #Coronavirus #Exposure #Health #Katherine #NorthernTerritory #PublicHealth #Quarantine #Screening #Tasmania #Tassie #Vaccination #WA #WAHealth #WesternAustralia https://t.co/vT0yTPD0ki,b'MirageNewsCom',"['Australia', 'Commonwealth', 'Coronavirus', 'Exposure', 'Health', 'Katherine', 'NorthernTerritory', 'PublicHealth', 'Quarantine', 'Screening', 'Tasmania', 'Tassie', 'Vaccination', 'WA', 'WAHealth', 'WesternAustralia']",557,0
2021-11-22 07:43:07+00:00,💉 #vaccination a powerful weapon against #COVID19; let us embark on aggressive campaigns for increasing its pace and expanding the coverage: Dr. @mansukhmandviya   Details ⏩ https://t.co/3ghq6zNWFK https://t.co/8xm7bzDU4D,b'PIBBhubaneswar',"['vaccination', 'COVID19']",20423,1
2021-11-22 07:40:12+00:00,Why the #Vaccination restrictions was not imposed for #Annathe produced by @sunpictures and distributed by @RedGiantMovies_ ?  #Maran #Udhay  #STR #Maanaadu https://t.co/gMwfkz5lLJ,b'Vineethmano',"['Vaccination', 'Annathe', 'Maran', 'Udhay', 'STR', 'Maanaadu']",3248,11
2021-11-22 07:35:23+00:00,"It is an unthinkable crime that any @EU_Commission nation would allow humans to continue to be exposed to the highly infectious properties of swine-gut bacteria following meat salting, meat pickling, meat cooking and meat consumption in such large amounts. #Vaccination abandons.",b'De7Prov',['Vaccination'],0,0
2021-11-22 07:32:41+00:00,"Better #air #filteration systems, for removing viruses from enclosed public places, are second in importance to complete #vaccination . The former need to be complemented by #UV ceiling lights in small crowded places like bars, bathrooms &amp; kitchens! https://t.co/q9ZS8nl4fX",b'dravirmani',"['air', 'filteration', 'vaccination', 'UV']",52805,2
2021-11-22 07:24:39+00:00,ICU is full of the unvaccinated – my patience with them is wearing thin Please read #NHS #vaccination  https://t.co/vLqY5xIuEe,b'ECudd',"['NHS', 'vaccination']",366,0
2021-11-22 07:23:14+00:00,ICYMI: COVID-19 and pregnancy are a bad mix #COVID19 #vaccination #pregnancy https://t.co/SrABj6kKeG,b'FionaMattatall',"['COVID19', 'vaccination', 'pregnancy']",14803,11
2021-11-22 07:22:58+00:00,"The #fire is #Spark ed, and it started #Unveiling the #trueface of your #Government &amp; our #resistance to (holy/ #unholy ) #Vaccination drive! A #law born out for the need of #Society to #Secure #Everyone in it not #Divide every1 in it! Since, Rulers are #Bastards, #UnLaw is #law! https://t.co/tDXHjQDhz0",b'jfksalive',"['fire', 'Spark', 'Unveiling', 'trueface', 'Government', 'resistance', 'unholy', 'Vaccination', 'law', 'Society', 'Secure', 'Everyone', 'Divide', 'Bastards', 'UnLaw', 'law']",12,0
2021-11-22 07:22:14+00:00,"#Austria🇦🇹#Coronavirusnews #Lockdown  Can you still travel to #Austria in this wonderful season despite the strict new measures? The answer is #Yes!  With a proof of #vaccination, a current #negative #CovidTest or proof of #recovery. via @Daily_Express  👇 https://t.co/sCVNmwVmrv",b'EmmaPeel_Knight',"['Austria', 'Coronavirusnews', 'Lockdown', 'Austria', 'Yes', 'vaccination', 'negative', 'CovidTest', 'recovery']",3263,0
2021-11-22 07:22:10+00:00,"Now that covid vaccines will be mandatory to access government services ,so does it mean we can’t vote till we get vaccinated?#stolen #COVID19 #vaccination @MOH_Kenya @IEBCKenya @HakiKNCHR",b'MarieNassir',"['stolen', 'COVID19', 'vaccination']",40,0
2021-11-22 07:21:40+00:00,"Last Saturday in #Melbourne, I was planning to go an open house.  The Real Estate Agent mentioned in Domain's Sale's Advertising, that the potential purchasers are required to show the proof of #Covid19's #Vaccination.  #thedrum #auspol https://t.co/U7f2TXjOEN",b'Medicayy',"['Melbourne', 'Covid19', 'Vaccination', 'thedrum', 'auspol']",1116,0
2021-11-22 07:21:14+00:00,Coffee Table Aquarium +254795342194 #Bottas #Vaccination #DetJaneForKirinyaga #Uhurupark #AtwoliBackOffANC #AMAsTNT #AFRIMA2021 #Alonso #DonnyPangilinan #huduma #NikujaribuTu #Cancelo #KameneAndJalas https://t.co/qzTL52Jb7T,b'Aquacentury1',"['Bottas', 'Vaccination', 'DetJaneForKirinyaga', 'Uhurupark', 'AtwoliBackOffANC', 'AMAsTNT', 'AFRIMA2021', 'Alonso', 'DonnyPangilinan', 'huduma', 'NikujaribuTu', 'Cancelo', 'KameneAndJalas']",1828,20
2021-11-22 07:19:47+00:00,Hello Monday  Stay focused for the new week. #Thika  #vaccination #ad #mutahikagwe #kicc #UhuruTheDon #chitembwe #Uhurupark https://t.co/HonaT0mLs1,b'_FredieOfficial',"['Thika', 'vaccination', 'ad', 'mutahikagwe', 'kicc', 'UhuruTheDon', 'chitembwe', 'Uhurupark']",1196,7
2021-11-22 07:18:35+00:00,A very important Poll. All are requested to please cast your vote. #DHPSP #INPST #NPMND #hospitalstalktolovedones #Covid_19 #Covid #vaccine #VaccineMandate #vaccines @_atanas_ #MedTwitter #vaccination https://t.co/QGJHSCCNYv,b'RajeevKSingla',"['DHPSP', 'INPST', 'NPMND', 'hospitalstalktolovedones', 'Covid_19', 'Covid', 'vaccine', 'VaccineMandate', 'vaccines', 'MedTwitter', 'vaccination']",1406,2
2021-11-22 07:18:19+00:00,A very important Poll. All are requested to please cast your vote. #DHPSP #INPST #NPMND #hospitalstalktolovedones #Covid_19 #Covid #vaccine #VaccineMandate #vaccines @_atanas_ #MedTwitter #vaccination https://t.co/ldasrX3HE0,b'RajeevKSingla',"['DHPSP', 'INPST', 'NPMND', 'hospitalstalktolovedones', 'Covid_19', 'Covid', 'vaccine', 'VaccineMandate', 'vaccines', 'MedTwitter', 'vaccination']",1406,1
2021-11-22 07:17:45+00:00,Why don’t we just let those who are six months out of second jab sign up for third? Pointless basing on age. The number who want it will balance out those who won’t. Need a roll out booster programme for anyone who is eligible. #Vaccination #COVID19,b'adepstein1',"['Vaccination', 'COVID19']",7657,10
2021-11-22 07:16:42+00:00,"Im lost here, why is it such a big political topic to encourage people in the US not to get vaccinated? #cnn #covid #covid19 #vaccination #bigbird https://t.co/CAppKnv3Ua",b'MNWvdL',"['cnn', 'covid', 'covid19', 'vaccination', 'bigbird']",691,0
2021-11-22 07:16:20+00:00,Driving Up #Vaccination Rates In #Aboriginal Communities  https://t.co/SiKXuop9gb #AboriginalAndTorresStraitIslander #AusPol #Australia #Australian #Campaign #Children #Community #Coronavirus #DepartmentOfHealth #Government #Health #Minister #SocialMedia #Victoria #Williams https://t.co/UQTnTC2TLf,b'MirageNewsCom',"['Vaccination', 'Aboriginal', 'AboriginalAndTorresStraitIslander', 'AusPol', 'Australia', 'Australian', 'Campaign', 'Children', 'Community', 'Coronavirus', 'DepartmentOfHealth', 'Government', 'Health', 'Minister', 'SocialMedia', 'Victoria', 'Williams']",557,0
2021-11-22 07:15:57+00:00,"#COVID19 update: #India records 8,488 new cases in a single day #CoronaVirusUpdates #activecases #recoveryrate #positivityrate #deathtoll #India_Covid_Tally #vaccination #Maharashtra #TamilNadu #WestBengal #Kerala #Karnataka @MoHFW_INDIA @COVIDNewsByMIB https://t.co/E9MOUSga9F",b'the_news_21',"['COVID19', 'India', 'CoronaVirusUpdates', 'activecases', 'recoveryrate', 'positivityrate', 'deathtoll', 'India_Covid_Tally', 'vaccination', 'Maharashtra', 'TamilNadu', 'WestBengal', 'Kerala', 'Karnataka']",473,0
2021-11-22 07:12:13+00:00,"#LiveMusic! Feeling alive! Been to a festival, a sound bath, and this concert tonight- thanks, Bay Area, for your high #vaccination rate 🙃  https://t.co/kTCozVUW1t",b'ManuLuksch',"['LiveMusic', 'vaccination']",513,1
2021-11-22 07:10:26+00:00,"Chief Minister Shri Pinarayi Vijayan inaugurates Immunochain, a big data and blockchain technologies powered, mobile/web-enabled vaccine traceability solution for immunization programs developed by @kbaiiitmk under @dukerala  #Immunochain #immunization #vaccination #blockchain https://t.co/U00g8yhpRq",b'iiitmk',"['Immunochain', 'immunization', 'vaccination', 'blockchain']",213,1
2021-11-22 07:10:03+00:00,"Chief Minister Shri Pinarayi Vijayan inaugurates Immunochain, a big data and blockchain technologies powered, mobile/web-enabled vaccine traceability solution for immunization programs developed by @kbaiiitmk under @dukerala  #Immunochain #immunization #vaccination #blockchain https://t.co/Ptl3mQgs0l",b'dukerala',"['Immunochain', 'immunization', 'vaccination', 'blockchain']",2041,3
2021-11-22 07:07:21+00:00,Government administering Pfizer vaccines to teenagers below 18 years – AawaajNews  #pfizer #teenagers #vaccination #aawaajnews  https://t.co/Fu2Gyleg1n,b'AawaajNews',"['pfizer', 'teenagers', 'vaccination', 'aawaajnews']",169,0
2021-11-22 07:03:09+00:00,#Victoria has recorded 1029 new #COVID19 cases and three deaths as the state approaches its 90 percent double-dosed #vaccination target.   https://t.co/A6GfhuiQ6I,b'AuEpochTimes',"['Victoria', 'COVID19', 'vaccination']",2303,1
2021-11-22 07:00:06+00:00,"How is your organization adapting to the latest phase of the pandemic? We're conducting a survey to find out how companies are addressing #COVID19 #vaccination, labor market challenges, and the return to the workplace. https://t.co/5Dt7lbMNjp #FutureOfWork https://t.co/igXE2uZ4Gj",b'mercer',"['COVID19', 'vaccination', 'FutureOfWork']",33139,0
2021-11-22 06:58:23+00:00,Yup. But there was @JacquiLambie flame-thrower speech? #auspol #vaccination #antivaxx https://t.co/aGJJwD8U68 https://t.co/agrt8fhvw9,b'MediaActive',"['auspol', 'vaccination', 'antivaxx']",3273,1
2021-11-22 06:58:13+00:00,Congratulations India 🇮🇳  #vaccine #vaccination #largestVaccinationdrive #India https://t.co/vPilvfJzeg,b'OfficialInderJ',"['vaccine', 'vaccination', 'largestVaccinationdrive', 'India']",6826,0
2021-11-22 06:57:29+00:00,"#GIS Representation of #Covid_19 scenario for #India for 22th Nov 2021, prepared by @CSIR_NEERI Total #Vaccination 1,16,87,28,385 (+32,99,337↑) Active Cases in last 24 hrs - 8,239 #vaccinated #CoronaVirusUpdates @PMOIndia #coronavirus #COVID19nsw #Maharashtra #vaccinecentury https://t.co/TPomOLfFP7",b'neeri_wwtd',"['GIS', 'Covid_19', 'India', 'Vaccination', 'vaccinated', 'CoronaVirusUpdates', 'coronavirus', 'COVID19nsw', 'Maharashtra', 'vaccinecentury']",253,4
2021-11-22 06:56:17+00:00,"As #vaccination becomes widespread, it’s time to resume regular #health screenings, procedures, tests and in-person primary care visits - https://t.co/moipkS9ZLA LIKE ▪️ SHARE ▪️ FOLLOW",b'YouTubeFitness3',"['vaccination', 'health']",973,0
2021-11-22 06:53:08+00:00,"Every nation around the world have good recovery rate, but people #admitted to #Hospitals in large numbers is a worry. The #pandemic is far from over, and it's time to create more awareness to keep people follow #precautions and 2 dose #vaccination... https://t.co/89kWer3v6x",b'News_Waah',"['admitted', 'Hospitals', 'pandemic', 'precautions', 'vaccination']",564,0
2021-11-22 06:47:53+00:00,"https://t.co/RlgQqkpkpB Dear ⁦@ScottMorrisonMP⁩ ⁦@AlboMP⁩ Senator Lambie understands the meaning of #freedom  “You have freedom to make the choice but if you make a choice, those choices have consequences.” #Vaccination #community #responsibility",b'HmdcruzD',"['freedom', 'Vaccination', 'community', 'responsibility']",1290,0
2021-11-22 06:46:11+00:00,#NOVEMBER *21✍️: #SUNDAY: #SPIRITUALJOURNEY✝️🧎‍♂️ [#Day 325 #SPIRITUALJOURNAL📕🖊️ [#Days 040 🗄️ #COVID19 #Vaccination*💉😷: *https://t.co/3n6zHWeXdV #RepresentationMatters*💗💼: *https://t.co/RRpAEfo1EV #TheBIGLie\#BIGLie *must not💥Prevail! #NOMORE #GovernmentShutdown[s(12/03/21)!,b'Conceptengager',"['NOVEMBER', 'SUNDAY', 'SPIRITUALJOURNEY', 'Day', 'SPIRITUALJOURNAL', 'Days', 'COVID19', 'Vaccination', 'RepresentationMatters', 'TheBIGLie', 'BIGLie', 'NOMORE', 'GovernmentShutdown']",654,1
2021-11-22 06:45:08+00:00,"Many of ""the vaccinated"" are ANGRY. Many acquiesced into what IS forced #vaccination-in order to keep #jobs &amp; live normal LIFE. Don't assume they will not vote accordingly. @rgloveroz #Auspol #NSWpol #COVID19",b'Muzzpol',"['vaccination', 'jobs', 'Auspol', 'NSWpol', 'COVID19']",790,41
2021-11-22 06:45:00+00:00,Over 2.5m of #Malaysia’s adolescents fully #vaccinated   https://t.co/axnhynw6dZ  #NCIP #PICK #vaccination,b'TMReserve',"['Malaysia', 'vaccinated', 'NCIP', 'PICK', 'vaccination']",8428,0
2021-11-22 06:39:47+00:00,Finally!!!!! Kids are superheroes - give them the superpowers to help all of us end the pandemic #vaccination https://t.co/jZ78jy7gPe,b'susabenseler',['vaccination'],728,4
2021-11-22 06:38:35+00:00,"Neocon @Ravarora1 notes ""The top cause of death for law-enforcement right now, after all, is Covid-19."" Then he goes on an antivax rant.   #covid19 #vaccination https://t.co/IIfbeoL8kr",b'himmoderator',"['covid19', 'vaccination']",4807,0
2021-11-22 06:34:25+00:00,Nissan March keyless remote Programming done. ☎️0720057162  We deliver countrywide. https://t.co/XsibxO7ipT #chitembwemustgo #Chitembwe  #mutahikagwe  #Kalenjin   #Nairobi #vaccination  #COVID19 https://t.co/2bsdrkTvEy,b'TimAutolocks',"['chitembwemustgo', 'Chitembwe', 'mutahikagwe', 'Kalenjin', 'Nairobi', 'vaccination', 'COVID19']",338,3
2021-11-22 06:31:49+00:00,I strongly recommend you listen to ⁦@JacquiLambie⁩ Senate speech vehemently opposing @PaulineHansonOz⁩ ⁦@OneNationAus⁩ @mattjcan &amp; others’ bill about “#discrimination” against the unvaccinated. “Choices &amp; consequences”? #vaccination #auspol https://t.co/GqbzrLcOQz,b'MediaActive',"['discrimination', 'vaccination', 'auspol']",3273,2
2021-11-22 06:30:26+00:00,"#BoomExplains | After earlier rejecting the plan for door-to-door #vaccination, the Centre has launched the same in the month of November and intends to even put stamps on the houses of those fully vaccinated.   #Covid19   https://t.co/ajea2e2abO",b'boomlive_in',"['BoomExplains', 'vaccination', 'Covid19']",74504,6
2021-11-22 06:28:04+00:00,MMR Vaccination Campaign great effort by the Sindh government to conduct MMR vaccination campaign in first 4 days 4 million children vaccinated in Sindh. Aziz Hospital took participation in campaign and vaccinated 50 children.  #AzizHospitalHealthNetwork #vaccination #children https://t.co/CGS2O0s3E0,b'Azizhospitalorg',"['AzizHospitalHealthNetwork', 'vaccination', 'children']",4,0
2021-11-22 06:25:48+00:00,What is your take on the new directive by #mutahikagwe to get vaccinated or miss out on government services? #vaccination #COVID19 https://t.co/Pe9zKOrK2Y,b'HealthcareLucha',"['mutahikagwe', 'vaccination', 'COVID19']",0,0
2021-11-22 06:22:09+00:00,@NeilClark66 Can’t say I’m mystified that my nephew has COVID and permanent lung 🫁 damage at the age of 25. Unvaccinated 🙃#Covid_19 #vaccination,b'Rose58111178',"['Covid_19', 'vaccination']",339,0
2021-11-22 06:18:50+00:00,Vaccine administering still ongoing .Make sure you get both doses(Astrazenica or mordana) to get the vaccine certificate as required by the government.#vaccination #stopspreadofcovid19,b'AlgadhirL',"['vaccination', 'stopspreadofcovid19']",5,1
2021-11-22 06:16:44+00:00,"Louder please, for those in the back. #COVID19 #NaturalImmunity is not a substitute for #vaccination. https://t.co/8xSZqavemj",b'Scrivenesse',"['COVID19', 'NaturalImmunity', 'vaccination']",590,2
2021-11-22 06:15:02+00:00,Northern Territory locks out unvaccinated visitors from today 👉 https://t.co/hMKWrHVrps  #travel #businessevents #pandemic #vaccination #NorthernTerritory #Australia https://t.co/ggEnAVIYj5,b'micenet',"['travel', 'businessevents', 'pandemic', 'vaccination', 'NorthernTerritory', 'Australia']",2845,1
2021-11-22 06:14:43+00:00,"Respected @BSBommai doesn't understand this that he is creating a hatred among people and he is directly helping money stealing labs in the name of #rtpcr only from Maharashtra passengers. So many are Asymptomatic, we all have done our #vaccination . U govt loot money from both.",b'NaveenShauri',"['rtpcr', 'vaccination']",52,0
2021-11-22 06:12:27+00:00,"🔥Ultra-modern 2 bedroom Residential  apartments Available For Rent | Rent From as low as KES 33,750 per month 🔥  Location  Tatu City-15 Minutes drive to from Thika Super Highway (through the Eastern Bypass) #uhuruthedon #thika #Chitembwe #MutahiKagwe #vaccination #Nairobi https://t.co/Dv6EXufihT",b'AquantamGroup',"['uhuruthedon', 'thika', 'Chitembwe', 'MutahiKagwe', 'vaccination', 'Nairobi']",701,0
2021-11-22 06:12:12+00:00,Protect your organization from the Non-Compliance virus  ricago CMS is the perfect #solution to upkeep your compliances  360° Compliance life cycle approach Workflow-based model Maker – Checker Mechanism  https://t.co/v8kEYb2lgu  #GRC #GST #software #compliance #vaccination https://t.co/CXcMuF3H3H,b'getricago',"['solution', 'GRC', 'GST', 'software', 'compliance', 'vaccination']",360,0
2021-11-22 06:12:06+00:00,#UhuruTheDon #chitembwemustgo  #vaccination  @available 1750 Contact Seller for delivery 0717798624 https://t.co/LSDFGcJ10U,b'asedazacks',"['UhuruTheDon', 'chitembwemustgo', 'vaccination']",113,1
2021-11-22 06:10:56+00:00,Businessclaud Ltd is seeking to urgently recruit JUNIOR Team Leaders   Qualifications and experience needed - Diploma and above - 2 years experience in sales and marketing   #ikoKaziKE #DETJANEFORKIRINYAGA #vaccination #UhuruTheDon #mutahikagwe  #kalenjin,b'Brownmokaya',"['ikoKaziKE', 'DETJANEFORKIRINYAGA', 'vaccination', 'UhuruTheDon', 'mutahikagwe', 'kalenjin']",824,3
2021-11-22 06:10:23+00:00,#chitembwemustgo #chitembwe #vaccination #Uhurupark available at 1000 contact Seller for delivery 0717798624 https://t.co/RLhKU2SC1Z,b'asedazacks',"['chitembwemustgo', 'chitembwe', 'vaccination', 'Uhurupark']",113,0
2021-11-22 06:10:15+00:00,"Respected CM @BSBommai, pls understand the amount of inconvenience caused to people coming to #Bengaluru at #BIAL Understood this is done for our safety but vaccination has no meaning in bengaluru? No #SocialDistancing  #UnwantedRTPCR #vaccination has no value. https://t.co/HX0GYPUseb",b'NaveenShauri',"['Bengaluru', 'BIAL', 'SocialDistancing', 'UnwantedRTPCR', 'vaccination']",52,0
2021-11-22 06:08:59+00:00,Covid-19 is here to stay; Cases surge in Europe  #COVID19 #Europe #WHO #Lockdown #Vaccination #Austria #France #Slovakia #Germany https://t.co/VfjAtDeQw6,b'NewDelhiTimes',"['COVID19', 'Europe', 'WHO', 'Lockdown', 'Vaccination', 'Austria', 'France', 'Slovakia', 'Germany']",172998,3
2021-11-22 06:08:53+00:00,I am looking for an admin who has a background in HR and  has  good knowledge in Occupational Safety and Health Act (OSHA) Requirements  #ikoKaziKE #DETJANEFORKIRINYAGA #vaccination #UhuruTheDon #mutahikagwe  #kalenjin,b'Brownmokaya',"['ikoKaziKE', 'DETJANEFORKIRINYAGA', 'vaccination', 'UhuruTheDon', 'mutahikagwe', 'kalenjin']",824,16
2021-11-22 06:07:29+00:00,Urgently recruiting Branch Network Supervisor.  Requirements- Bsc course from any field  Business and IT related course will be of advantage   #ikoKaziKE #DETJANEFORKIRINYAGA #vaccination #UhuruTheDon #mutahikagwe  #kalenjin,b'Brownmokaya',"['ikoKaziKE', 'DETJANEFORKIRINYAGA', 'vaccination', 'UhuruTheDon', 'mutahikagwe', 'kalenjin']",824,11
2021-11-22 06:07:03+00:00,"Huge Range Of Toilets Available From Builders Point Kenya. Full Ranges of Close Coupled, Wall Hung &amp; Back To Wall Toilets Available At Amazing Prices For Orders and inquiries, Call/WhatsApp us 0n 0717724524  #toilet #closecoupledtoilet #UhuruTheDon #Vaccination https://t.co/gRgqEUDuQi",b'builders_point',"['toilet', 'closecoupledtoilet', 'UhuruTheDon', 'Vaccination']",14,1
2021-11-22 06:06:47+00:00,STOP 🛑 KILLING AND MAIMING KIDS to save old people with comorbidities #vaccine #vaccination #vaccinated #NoVaccineMandates #NoVaccinesForKids #NoVaccinePassportsAnywhere https://t.co/xdwcf9QO7Y,b'girlnasty22',"['vaccine', 'vaccination', 'vaccinated', 'NoVaccineMandates', 'NoVaccinesForKids', 'NoVaccinePassportsAnywhere']",212,0
2021-11-22 06:06:04+00:00,We are looking for a Boiler Attendant asap with at least a 1-year experience. Our 4-star business Hotel is seeking to engage your services on a short-term contractual basis. Applications may be sent through hr2@meridianhotelkenya.com  #ikoKaziKE #DETJANEFORKIRINYAGA #vaccination,b'Brownmokaya',"['ikoKaziKE', 'DETJANEFORKIRINYAGA', 'vaccination']",824,0
2021-11-22 06:04:04+00:00,@JeanRees10 The CDC just admitted #myocarditis and #pericarditis #vaccination.. https://t.co/NPzvQk3bmd,b'smoothminou',"['myocarditis', 'pericarditis', 'vaccination']",272,0
2021-11-22 06:03:30+00:00,We are looking for a mechanical maintenance technician to service and perform mechanical repairs for our heavy duty industrial machines.   #ikoKaziKE #DETJANEFORKIRINYAGA #vaccination #UhuruTheDon #mutahikagwe  #kalenjin,b'Brownmokaya',"['ikoKaziKE', 'DETJANEFORKIRINYAGA', 'vaccination', 'UhuruTheDon', 'mutahikagwe', 'kalenjin']",824,8
2021-11-22 06:02:27+00:00,Melvin's tea international is hiring a sales Administrator. qualifications: Diploma in sales and marketing or business related field 3years work experience in similar position in FMCG.  #ikoKaziKE #DETJANEFORKIRINYAGA #vaccination #UhuruTheDon #mutahikagwe  #kalenjin,b'Brownmokaya',"['ikoKaziKE', 'DETJANEFORKIRINYAGA', 'vaccination', 'UhuruTheDon', 'mutahikagwe', 'kalenjin']",824,4
2021-11-22 06:01:50+00:00,#Covid19 #Vaccination in Progress in #Chirkunda #PHC #Dhanbad managed by ⁦@citizens_cf⁩ under #PPP mode #Jharkhand #Govt ⁦@NHM_JHARKHAND⁩ #SDG3  ⁦@RmeshSpeaks⁩ ⁦@MoHFW_INDIA⁩ ⁦@JharkhandCMO⁩ ⁦@GCNIndia⁩ ⁦@JSIhealth⁩ ⁦@usaid_india⁩ https://t.co/iSju667FVw,b'GaneshReddys7',"['Covid19', 'Vaccination', 'Chirkunda', 'PHC', 'Dhanbad', 'PPP', 'Jharkhand', 'Govt', 'SDG3']",1077,7
2021-11-22 06:00:58+00:00,Sarova panafric has some openings at various sections of the kitchen ranging from banquets to alacarte mostly cook positions. Specialist in different cuisines will be an added advantage.  #ikoKaziKE #DETJANEFORKIRINYAGA #vaccination #UhuruTheDon #mutahikagwe  #kalenjin,b'Brownmokaya',"['ikoKaziKE', 'DETJANEFORKIRINYAGA', 'vaccination', 'UhuruTheDon', 'mutahikagwe', 'kalenjin']",824,1
2021-11-22 06:00:26+00:00,Gospel singer Mercy Masika unveils new fashion line  https://t.co/0rcmbyR2PR #Mercymasika #Masiwear #Vaccination https://t.co/ZNmsRhBkEI,b'Buzzcentralke',"['Mercymasika', 'Masiwear', 'Vaccination']",599,0
2021-11-22 05:59:41+00:00,I need 2 rider strictly licenced and well conversant with Nairobi geographical area bikes are available  Call 0733663331  #ikoKaziKE #DETJANEFORKIRINYAGA #vaccination #UhuruTheDon #mutahikagwe  #kalenjin,b'Brownmokaya',"['ikoKaziKE', 'DETJANEFORKIRINYAGA', 'vaccination', 'UhuruTheDon', 'mutahikagwe', 'kalenjin']",824,0
2021-11-22 05:59:31+00:00,Sorry but you don’t get to choose whether or not to kill or maim your child. Kids aren’t dying from #covid but they are dying from #CovidVaccine 🛑 #vaccinating kids 🛑  #Pfizer drug cartel’s #vaccine 🛑 #VaccineMandate 🛑 #vaccination 🛑 #VaccinePassports 🛑 #vaccinecentury STOP https://t.co/Hz0ery6ef5,b'girlnasty22',"['covid', 'CovidVaccine', 'vaccinating', 'Pfizer', 'vaccine', 'VaccineMandate', 'vaccination', 'VaccinePassports', 'vaccinecentury']",212,0
2021-11-22 05:57:55+00:00,"Bye Bye Corona: https://t.co/rFglBRf3b7  Here is a project funded by our ongoing partnership with FECCA to promote vaccination uptake in the Arabic speaking community, please share.  #mrcnorthwest #mrcnw #COVID19 #fecca #Arabic #vaccination #arabiccommunity https://t.co/SUOmFAgDjv",b'mrcnwr',"['mrcnorthwest', 'mrcnw', 'COVID19', 'fecca', 'Arabic', 'vaccination', 'arabiccommunity']",3,0
2021-11-22 05:52:21+00:00,"“Being held accountable for your own actions isn’t called discrimination,” #Federal #Vaccination https://t.co/DxvXsc19gZ",b'h24news_au',"['Federal', 'Vaccination']",118,0
